,key,Session duration,Reading duration,#Subgoals validated,#Subgoals attempted,Worked without subgoal,#Subgoals changes,#Note Taking,#Summaries added to notes,Note Taking Duration,Note Checking Duration,#SUMM,#TN,#MPTG,#PKA,#JOL,#FOK,Mean # of SRL processes per relevant page to SG0 at anytime in the session (NB: some processes can end up being counted multiple times),Mean # of SRL processes per relevant page to SG1 at anytime in the session (NB: some processes can end up being counted multiple times),TimeSpentWithContentOverall,TimePageRelSG,TimePageIrrelSG,TotalTimeWithRelFullContent,TotalTimeWithIrrelFullContent,NumberSG,TimeINF,RatioPagesRelevantToInitialSubgoal1ReadWhenSubgoal1Active,RatioPagesRelevantToInitialSubgoal2ReadWhenSubgoal2Active,RatioPagesRelevantToInitialSubgoal1ReadAtAnytime,RatioPagesRelevantToInitialSubgoal2ReadAtAnytime,ImagesOpened_num,TimePageRelSG_mod,TimePageIrrelSG_mod,TotalTimeWithRelTextContent_mod,TotalTimeWithRelFullContent_mod,TotalTimeWithIrrelFullContent_mod,TotalTimeSettingSG_mod,TimeFullView_total_mod,Enjoyment,Contempt,Confusion,Curiosity,Sadness,Eureka,Neutral,Task Value,Hope,Pride,Frustration,Anxiety,Shame,Hopelessness,Boredom,Surprise
239,"('MT208PN41051', 4)",4358.0,3123.0,0.6666666865348816,3.0,True,1.3333333730697632,8.0,0.0,1022.0,0.0,0.0,8.0,3.0,0.0,9.0,0.0,1.5,1.6666666269302368,0.8690685033798218,0.6500965356826782,0.1318942755460739,0.17544692754745483,0.021296121180057526,3.0,0.0,0.06666667014360428,0.12121212482452393,0.20000000298023224,0.1515151560306549,11.0,0.7480382919311523,0.1517651081085205,0.5105383396148682,0.20187927782535553,0.024504536762833595,0.00020142210996709764,0.00665664579719305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,"('MT208PN41088', 1)",4657.0,3406.0,0.0,1.0,False,1.0,8.0,0.0,1921.0,5.0,2.0,10.0,0.0,2.0,1.0,1.0,6.0,1.6666666269302368,0.9355869293212891,0.2699907124042511,0.4997367560863495,0.21313123404979706,0.0,2.0,0.0,0.20000000298023224,0.0,0.20000000298023224,0.31578946113586426,2.0,0.28857895731925964,0.5341424942016602,0.06077411025762558,0.22780483961105347,0.0,0.0001407372474204749,0.005411508493125439,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,"('MT208PN41088', 2)",4657.0,3406.0,0.0,1.0,False,1.0,8.0,0.0,1921.0,5.0,2.0,10.0,0.0,2.0,1.0,1.0,6.0,1.6666666269302368,0.9355869293212891,0.2699907124042511,0.4997367560863495,0.21313123404979706,0.0,2.0,0.0,0.20000000298023224,0.0,0.20000000298023224,0.31578946113586426,2.0,0.28857895731925964,0.5341424942016602,0.06077411025762558,0.22780483961105347,0.0,0.0001407372474204749,0.005411508493125439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,"('MT208PN41088', 5)",4657.0,3406.0,0.0,1.0,False,1.0,8.0,0.0,1921.0,5.0,2.0,10.0,0.0,2.0,1.0,1.0,6.0,1.6666666269302368,0.9355869293212891,0.2699907124042511,0.4997367560863495,0.21313123404979706,0.0,2.0,0.0,0.20000000298023224,0.0,0.20000000298023224,0.31578946113586426,2.0,0.28857895731925964,0.5341424942016602,0.06077411025762558,0.22780483961105347,0.0,0.0001407372474204749,0.005411508493125439,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
243,"('MT208PN41088', 4)",4657.0,3406.0,0.0,1.0,False,1.0,8.0,0.0,1921.0,5.0,2.0,10.0,0.0,2.0,1.0,1.0,6.0,1.6666666269302368,0.9355869293212891,0.2699907124042511,0.4997367560863495,0.21313123404979706,0.0,2.0,0.0,0.20000000298023224,0.0,0.20000000298023224,0.31578946113586426,2.0,0.28857895731925964,0.5341424942016602,0.06077411025762558,0.22780483961105347,0.0,0.0001407372474204749,0.005411508493125439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
244,"('MT208PN41088', 3)",4657.0,3406.0,0.0,1.0,False,1.0,8.0,0.0,1921.0,5.0,2.0,10.0,0.0,2.0,1.0,1.0,6.0,1.6666666269302368,0.9355869293212891,0.2699907124042511,0.4997367560863495,0.21313123404979706,0.0,2.0,0.0,0.20000000298023224,0.0,0.20000000298023224,0.31578946113586426,2.0,0.28857895731925964,0.5341424942016602,0.06077411025762558,0.22780483961105347,0.0,0.0001407372474204749,0.005411508493125439,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
245,"('MT208PN41053', 4)",4716.0,2979.0,0.0,1.0,False,1.0,5.0,2.0,375.0,0.0,2.0,5.0,0.0,2.0,1.0,0.0,0.3571428656578064,0.3636363744735718,0.9112275838851929,0.4141554832458496,0.24841821193695068,0.061664141714572906,0.0,2.0,0.0,0.8571428656578064,0.0,0.8571428656578064,0.8181818127632141,2.0,0.45450279116630554,0.2726192772388458,0.38683125376701355,0.0676715075969696,0.0,0.00016162208339665085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
246,"('MT208PN41053', 5)",4716.0,2979.0,0.0,1.0,False,1.0,5.0,2.0,375.0,0.0,2.0,5.0,0.0,2.0,1.0,0.0,0.3571428656578064,0.3636363744735718,0.9112275838851929,0.4141554832458496,0.24841821193695068,0.061664141714572906,0.0,2.0,0.0,0.8571428656578064,0.0,0.8571428656578064,0.8181818127632141,2.0,0.45450279116630554,0.2726192772388458,0.38683125376701355,0.0676715075969696,0.0,0.00016162208339665085,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
247,"('MT208PN41053', 3)",4716.0,2979.0,0.0,1.0,False,1.0,5.0,2.0,375.0,0.0,2.0,5.0,0.0,2.0,1.0,0.0,0.3571428656578064,0.3636363744735718,0.9112275838851929,0.4141554832458496,0.24841821193695068,0.061664141714572906,0.0,2.0,0.0,0.8571428656578064,0.0,0.8571428656578064,0.8181818127632141,2.0,0.45450279116630554,0.2726192772388458,0.38683125376701355,0.0676715075969696,0.0,0.00016162208339665085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
248,"('MT208PN41053', 2)",4716.0,2979.0,0.0,1.0,False,1.0,5.0,2.0,375.0,0.0,2.0,5.0,0.0,2.0,1.0,0.0,0.3571428656578064,0.3636363744735718,0.9112275838851929,0.4141554832458496,0.24841821193695068,0.061664141714572906,0.0,2.0,0.0,0.8571428656578064,0.0,0.8571428656578064,0.8181818127632141,2.0,0.45450279116630554,0.2726192772388458,0.38683125376701355,0.0676715075969696,0.0,0.00016162208339665085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
249,"('MT208PN41040', 4)",4595.0,2141.0,0.0,1.0,False,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.5,0.3333333432674408,0.9034740328788757,0.2529510259628296,0.4755675196647644,0.12919029593467712,0.2693115174770355,2.0,0.0,0.4545454680919647,0.0,0.4545454680919647,0.550000011920929,12.0,0.2799759805202484,0.5263765454292297,0.0822497084736824,0.1429928094148636,0.29808440804481506,0.00016064349620137364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
250,"('MT208PN41040', 3)",4595.0,2141.0,0.0,1.0,False,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.5,0.3333333432674408,0.9034740328788757,0.2529510259628296,0.4755675196647644,0.12919029593467712,0.2693115174770355,2.0,0.0,0.4545454680919647,0.0,0.4545454680919647,0.550000011920929,12.0,0.2799759805202484,0.5263765454292297,0.0822497084736824,0.1429928094148636,0.29808440804481506,0.00016064349620137364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
251,"('MT208PN41040', 2)",4595.0,2141.0,0.0,1.0,False,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.5,0.3333333432674408,0.9034740328788757,0.2529510259628296,0.4755675196647644,0.12919029593467712,0.2693115174770355,2.0,0.0,0.4545454680919647,0.0,0.4545454680919647,0.550000011920929,12.0,0.2799759805202484,0.5263765454292297,0.0822497084736824,0.1429928094148636,0.29808440804481506,0.00016064349620137364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
252,"('MT208PN41040', 1)",4595.0,2141.0,0.0,1.0,False,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.5,0.3333333432674408,0.9034740328788757,0.2529510259628296,0.4755675196647644,0.12919029593467712,0.2693115174770355,2.0,0.0,0.4545454680919647,0.0,0.4545454680919647,0.550000011920929,12.0,0.2799759805202484,0.5263765454292297,0.0822497084736824,0.1429928094148636,0.29808440804481506,0.00016064349620137364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
253,"('MT208PN41030', 5)",5095.0,2715.0,0.0,1.0,False,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.5,0.5,0.9416553974151611,0.3214682936668396,0.3440818786621094,0.07372922450304031,0.03776467218995094,2.0,0.0,0.800000011920929,0.0,0.800000011920929,0.1818181872367859,5.0,0.3413863480091095,0.3654010593891144,0.2630888819694519,0.078297458589077,0.04010455682873726,0.00015050954243633896,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
254,"('MT208PN41030', 2)",5095.0,2715.0,0.0,1.0,False,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.5,0.5,0.9416553974151611,0.3214682936668396,0.3440818786621094,0.07372922450304031,0.03776467218995094,2.0,0.0,0.800000011920929,0.0,0.800000011920929,0.1818181872367859,5.0,0.3413863480091095,0.3654010593891144,0.2630888819694519,0.078297458589077,0.04010455682873726,0.00015050954243633896,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
255,"('MT208PN41030', 1)",5095.0,2715.0,0.0,1.0,False,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.5,0.5,0.9416553974151611,0.3214682936668396,0.3440818786621094,0.07372922450304031,0.03776467218995094,2.0,0.0,0.800000011920929,0.0,0.800000011920929,0.1818181872367859,5.0,0.3413863480091095,0.3654010593891144,0.2630888819694519,0.078297458589077,0.04010455682873726,0.00015050954243633896,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
256,"('MT208PN41030', 4)",5095.0,2715.0,0.0,1.0,False,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.5,0.5,0.9416553974151611,0.3214682936668396,0.3440818786621094,0.07372922450304031,0.03776467218995094,2.0,0.0,0.800000011920929,0.0,0.800000011920929,0.1818181872367859,5.0,0.3413863480091095,0.3654010593891144,0.2630888819694519,0.078297458589077,0.04010455682873726,0.00015050954243633896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
257,"('MT208PN41012', 4)",4349.0,3369.0,0.0,1.0,False,1.0,2.0,0.0,723.0,1.0,0.0,3.0,0.0,0.0,1.0,5.0,0.9090909361839294,0.5,0.9231849312782288,0.5217629075050354,0.30666738748550415,0.08707602322101593,0.23599423468112946,2.0,0.0,0.4000000059604645,0.0,0.550000011920929,0.3636363744735718,4.0,0.5651770234107971,0.3321841359138489,0.4559504985809326,0.09432132542133331,0.2556305229663849,0.00013549052528105676,0.03013693355023861,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,"('MT208PN41012', 1)",4349.0,3369.0,0.0,1.0,False,1.0,2.0,0.0,723.0,1.0,0.0,3.0,0.0,0.0,1.0,5.0,0.9090909361839294,0.5,0.9231849312782288,0.5217629075050354,0.30666738748550415,0.08707602322101593,0.23599423468112946,2.0,0.0,0.4000000059604645,0.0,0.550000011920929,0.3636363744735718,4.0,0.5651770234107971,0.3321841359138489,0.4559504985809326,0.09432132542133331,0.2556305229663849,0.00013549052528105676,0.03013693355023861,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
259,"('MT208PN41012', 5)",4349.0,3369.0,0.0,1.0,False,1.0,2.0,0.0,723.0,1.0,0.0,3.0,0.0,0.0,1.0,5.0,0.9090909361839294,0.5,0.9231849312782288,0.5217629075050354,0.30666738748550415,0.08707602322101593,0.23599423468112946,2.0,0.0,0.4000000059604645,0.0,0.550000011920929,0.3636363744735718,4.0,0.5651770234107971,0.3321841359138489,0.4559504985809326,0.09432132542133331,0.2556305229663849,0.00013549052528105676,0.03013693355023861,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,"('MT208PN41012', 2)",4349.0,3369.0,0.0,1.0,False,1.0,2.0,0.0,723.0,1.0,0.0,3.0,0.0,0.0,1.0,5.0,0.9090909361839294,0.5,0.9231849312782288,0.5217629075050354,0.30666738748550415,0.08707602322101593,0.23599423468112946,2.0,0.0,0.4000000059604645,0.0,0.550000011920929,0.3636363744735718,4.0,0.5651770234107971,0.3321841359138489,0.4559504985809326,0.09432132542133331,0.2556305229663849,0.00013549052528105676,0.03013693355023861,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,"('MT208PN41012', 3)",4349.0,3369.0,0.0,1.0,False,1.0,2.0,0.0,723.0,1.0,0.0,3.0,0.0,0.0,1.0,5.0,0.9090909361839294,0.5,0.9231849312782288,0.5217629075050354,0.30666738748550415,0.08707602322101593,0.23599423468112946,2.0,0.0,0.4000000059604645,0.0,0.550000011920929,0.3636363744735718,4.0,0.5651770234107971,0.3321841359138489,0.4559504985809326,0.09432132542133331,0.2556305229663849,0.00013549052528105676,0.03013693355023861,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,"('MT208PN41080', 3)",4548.0,1975.0,0.0,2.0,False,1.0,2.0,3.0,177.0,21.0,4.0,3.0,0.0,7.0,1.0,0.0,1.7999999523162842,1.1666666269302368,0.8680260181427002,0.6713881492614746,0.025929484516382217,0.33306002616882324,0.00600255886092782,2.0,0.0,0.1785714328289032,0.1666666716337204,0.1785714328289032,0.1666666716337204,9.0,0.7734654545783997,0.029871782287955284,0.35634592175483704,0.3836981952190399,0.006915183272212744,0.00020868288993369788,0.07923073321580887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
263,"('MT208PN41080', 4)",4548.0,1975.0,0.0,2.0,False,1.0,2.0,3.0,177.0,21.0,4.0,3.0,0.0,7.0,1.0,0.0,1.7999999523162842,1.1666666269302368,0.8680260181427002,0.6713881492614746,0.025929484516382217,0.33306002616882324,0.00600255886092782,2.0,0.0,0.1785714328289032,0.1666666716337204,0.1785714328289032,0.1666666716337204,9.0,0.7734654545783997,0.029871782287955284,0.35634592175483704,0.3836981952190399,0.006915183272212744,0.00020868288993369788,0.07923073321580887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
264,"('MT208PN41080', 2)",4548.0,1975.0,0.0,2.0,False,1.0,2.0,3.0,177.0,21.0,4.0,3.0,0.0,7.0,1.0,0.0,1.7999999523162842,1.1666666269302368,0.8680260181427002,0.6713881492614746,0.025929484516382217,0.33306002616882324,0.00600255886092782,2.0,0.0,0.1785714328289032,0.1666666716337204,0.1785714328289032,0.1666666716337204,9.0,0.7734654545783997,0.029871782287955284,0.35634592175483704,0.3836981952190399,0.006915183272212744,0.00020868288993369788,0.07923073321580887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
265,"('MT208PN41080', 5)",4548.0,1975.0,0.0,2.0,False,1.0,2.0,3.0,177.0,21.0,4.0,3.0,0.0,7.0,1.0,0.0,1.7999999523162842,1.1666666269302368,0.8680260181427002,0.6713881492614746,0.025929484516382217,0.33306002616882324,0.00600255886092782,2.0,0.0,0.1785714328289032,0.1666666716337204,0.1785714328289032,0.1666666716337204,9.0,0.7734654545783997,0.029871782287955284,0.35634592175483704,0.3836981952190399,0.006915183272212744,0.00020868288993369788,0.07923073321580887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
266,"('MT208PN41080', 1)",4548.0,1975.0,0.0,2.0,False,1.0,2.0,3.0,177.0,21.0,4.0,3.0,0.0,7.0,1.0,0.0,1.7999999523162842,1.1666666269302368,0.8680260181427002,0.6713881492614746,0.025929484516382217,0.33306002616882324,0.00600255886092782,2.0,0.0,0.1785714328289032,0.1666666716337204,0.1785714328289032,0.1666666716337204,9.0,0.7734654545783997,0.029871782287955284,0.35634592175483704,0.3836981952190399,0.006915183272212744,0.00020868288993369788,0.07923073321580887,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
267,"('MT208PN41016', 1)",4327.0,3510.0,0.0,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.1666666716337204,0.9422402381896973,0.4452640116214752,0.4179486632347107,0.10093244165182114,0.0,2.0,0.0,0.6315789222717285,0.0,0.6842105388641357,0.7857142686843872,9.0,0.4725589156150818,0.4435691237449646,0.3018816113471985,0.10711964964866638,0.0,0.0001245424064109102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,"('MT208PN41016', 2)",4327.0,3510.0,0.0,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.1666666716337204,0.9422402381896973,0.4452640116214752,0.4179486632347107,0.10093244165182114,0.0,2.0,0.0,0.6315789222717285,0.0,0.6842105388641357,0.7857142686843872,9.0,0.4725589156150818,0.4435691237449646,0.3018816113471985,0.10711964964866638,0.0,0.0001245424064109102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,"('MT208PN41016', 5)",4327.0,3510.0,0.0,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.1666666716337204,0.9422402381896973,0.4452640116214752,0.4179486632347107,0.10093244165182114,0.0,2.0,0.0,0.6315789222717285,0.0,0.6842105388641357,0.7857142686843872,9.0,0.4725589156150818,0.4435691237449646,0.3018816113471985,0.10711964964866638,0.0,0.0001245424064109102,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
270,"('MT208PN41052', 2)",4310.0,3105.0,1.0,3.0,True,1.6666666269302368,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.4545454680919647,0.25,0.8343924880027771,0.44655904173851013,0.3187576234340668,0.0,0.0,3.0,0.0,0.1818181872367859,0.25,0.3333333432674408,0.3333333432674408,0.0,0.5351906418800354,0.3820236027240753,0.4534459114074707,0.0,0.0,0.00022948833066038787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,"('MT208PN41052', 4)",4310.0,3105.0,1.0,3.0,True,1.6666666269302368,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.4545454680919647,0.25,0.8343924880027771,0.44655904173851013,0.3187576234340668,0.0,0.0,3.0,0.0,0.1818181872367859,0.25,0.3333333432674408,0.3333333432674408,0.0,0.5351906418800354,0.3820236027240753,0.4534459114074707,0.0,0.0,0.00022948833066038787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,"('MT208PN41052', 3)",4310.0,3105.0,1.0,3.0,True,1.6666666269302368,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.4545454680919647,0.25,0.8343924880027771,0.44655904173851013,0.3187576234340668,0.0,0.0,3.0,0.0,0.1818181872367859,0.25,0.3333333432674408,0.3333333432674408,0.0,0.5351906418800354,0.3820236027240753,0.4534459114074707,0.0,0.0,0.00022948833066038787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,"('MT208PN41052', 5)",4310.0,3105.0,1.0,3.0,True,1.6666666269302368,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.4545454680919647,0.25,0.8343924880027771,0.44655904173851013,0.3187576234340668,0.0,0.0,3.0,0.0,0.1818181872367859,0.25,0.3333333432674408,0.3333333432674408,0.0,0.5351906418800354,0.3820236027240753,0.4534459114074707,0.0,0.0,0.00022948833066038787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,"('MT208PN41049', 5)",4423.0,3719.0,1.0,2.0,True,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,1.0,0.875,1.0,0.9300664067268372,0.505509078502655,0.31874334812164307,0.26804396510124207,0.1499740481376648,2.0,0.0,0.4444444477558136,0.0,0.4444444477558136,0.2857142984867096,22.0,0.5435193181037903,0.34271031618118286,0.25532057881355286,0.2881987392902374,0.16125090420246124,0.00012761693506035954,0.04358792304992676,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
275,"('MT208PN41049', 4)",4423.0,3719.0,1.0,2.0,True,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,1.0,0.875,1.0,0.9300664067268372,0.505509078502655,0.31874334812164307,0.26804396510124207,0.1499740481376648,2.0,0.0,0.4444444477558136,0.0,0.4444444477558136,0.2857142984867096,22.0,0.5435193181037903,0.34271031618118286,0.25532057881355286,0.2881987392902374,0.16125090420246124,0.00012761693506035954,0.04358792304992676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
276,"('MT208PN41049', 1)",4423.0,3719.0,1.0,2.0,True,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,1.0,0.875,1.0,0.9300664067268372,0.505509078502655,0.31874334812164307,0.26804396510124207,0.1499740481376648,2.0,0.0,0.4444444477558136,0.0,0.4444444477558136,0.2857142984867096,22.0,0.5435193181037903,0.34271031618118286,0.25532057881355286,0.2881987392902374,0.16125090420246124,0.00012761693506035954,0.04358792304992676,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
277,"('MT208PN41049', 3)",4423.0,3719.0,1.0,2.0,True,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,1.0,0.875,1.0,0.9300664067268372,0.505509078502655,0.31874334812164307,0.26804396510124207,0.1499740481376648,2.0,0.0,0.4444444477558136,0.0,0.4444444477558136,0.2857142984867096,22.0,0.5435193181037903,0.34271031618118286,0.25532057881355286,0.2881987392902374,0.16125090420246124,0.00012761693506035954,0.04358792304992676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
278,"('MT208PN41049', 2)",4423.0,3719.0,1.0,2.0,True,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,1.0,0.875,1.0,0.9300664067268372,0.505509078502655,0.31874334812164307,0.26804396510124207,0.1499740481376648,2.0,0.0,0.4444444477558136,0.0,0.4444444477558136,0.2857142984867096,22.0,0.5435193181037903,0.34271031618118286,0.25532057881355286,0.2881987392902374,0.16125090420246124,0.00012761693506035954,0.04358792304992676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
279,"('MT208PN41041', 4)",4572.0,3387.0,0.5,2.0,False,1.5,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.4285714328289032,1.399999976158142,0.9317670464515686,0.27707499265670776,0.4858761131763458,0.02189435437321663,0.19422124326229095,2.0,0.002480729017406702,0.3888888955116272,0.04545454680919647,0.3888888955116272,0.22727273404598236,3.0,0.29736509919166565,0.5214566588401794,0.2213951200246811,0.023497669026255608,0.2084439992904663,0.00015761209942866117,0.06281781941652298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
280,"('MT208PN41041', 3)",4572.0,3387.0,0.5,2.0,False,1.5,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.4285714328289032,1.399999976158142,0.9317670464515686,0.27707499265670776,0.4858761131763458,0.02189435437321663,0.19422124326229095,2.0,0.002480729017406702,0.3888888955116272,0.04545454680919647,0.3888888955116272,0.22727273404598236,3.0,0.29736509919166565,0.5214566588401794,0.2213951200246811,0.023497669026255608,0.2084439992904663,0.00015761209942866117,0.06281781941652298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
281,"('MT208PN41041', 5)",4572.0,3387.0,0.5,2.0,False,1.5,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.4285714328289032,1.399999976158142,0.9317670464515686,0.27707499265670776,0.4858761131763458,0.02189435437321663,0.19422124326229095,2.0,0.002480729017406702,0.3888888955116272,0.04545454680919647,0.3888888955116272,0.22727273404598236,3.0,0.29736509919166565,0.5214566588401794,0.2213951200246811,0.023497669026255608,0.2084439992904663,0.00015761209942866117,0.06281781941652298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
